profile,run,allocs,native,output_counts,peak_extra_bytes,reallocs,requested_bytes,round,source,variant
release,0,2233,True,"[422, 163, 16, 15]",237225,2,466095,0,lib/tests/core/gc-stress.zy,original
release,0,1672,True,"[422, 163, 16, 15]",237923,2,413727,0,lib/tests/core/gc-stress.zy,jobs
release,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,0,lib/tests/core/gc-stress.zy,baseline
release,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,0,lib/tests/core/gc-stress.zy,explicit
release,0,1230,True,"[422, 163, 16, 15]",243891,6,412760,0,lib/tests/core/gc-stress.zy,recursive
release,0,1672,True,"[422, 163, 16, 15]",237923,2,413727,1,lib/tests/core/gc-stress.zy,jobs
release,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,1,lib/tests/core/gc-stress.zy,baseline
release,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,1,lib/tests/core/gc-stress.zy,explicit
release,0,1230,True,"[422, 163, 16, 15]",243891,6,412760,1,lib/tests/core/gc-stress.zy,recursive
release,0,2233,True,"[422, 163, 16, 15]",237225,2,466095,1,lib/tests/core/gc-stress.zy,original
release,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,2,lib/tests/core/gc-stress.zy,baseline
release,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,2,lib/tests/core/gc-stress.zy,explicit
release,0,1230,True,"[422, 163, 16, 15]",243891,6,412760,2,lib/tests/core/gc-stress.zy,recursive
release,0,2233,True,"[422, 163, 16, 15]",237225,2,466095,2,lib/tests/core/gc-stress.zy,original
release,0,1672,True,"[422, 163, 16, 15]",237923,2,413727,2,lib/tests/core/gc-stress.zy,jobs
release,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,3,lib/tests/core/gc-stress.zy,explicit
release,0,1230,True,"[422, 163, 16, 15]",243891,6,412760,3,lib/tests/core/gc-stress.zy,recursive
release,0,2233,True,"[422, 163, 16, 15]",237225,2,466095,3,lib/tests/core/gc-stress.zy,original
release,0,1672,True,"[422, 163, 16, 15]",237923,2,413727,3,lib/tests/core/gc-stress.zy,jobs
release,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,3,lib/tests/core/gc-stress.zy,baseline
release,0,1230,True,"[422, 163, 16, 15]",243891,6,412760,4,lib/tests/core/gc-stress.zy,recursive
release,0,2233,True,"[422, 163, 16, 15]",237225,2,466095,4,lib/tests/core/gc-stress.zy,original
release,0,1672,True,"[422, 163, 16, 15]",237923,2,413727,4,lib/tests/core/gc-stress.zy,jobs
release,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,4,lib/tests/core/gc-stress.zy,baseline
release,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,4,lib/tests/core/gc-stress.zy,explicit
release,0,2233,True,"[422, 163, 16, 15]",237225,2,466095,5,lib/tests/core/gc-stress.zy,original
release,0,1672,True,"[422, 163, 16, 15]",237923,2,413727,5,lib/tests/core/gc-stress.zy,jobs
release,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,5,lib/tests/core/gc-stress.zy,baseline
release,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,5,lib/tests/core/gc-stress.zy,explicit
release,0,1230,True,"[422, 163, 16, 15]",243891,6,412760,5,lib/tests/core/gc-stress.zy,recursive
release,0,1672,True,"[422, 163, 16, 15]",237923,2,413727,6,lib/tests/core/gc-stress.zy,jobs
release,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,6,lib/tests/core/gc-stress.zy,baseline
release,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,6,lib/tests/core/gc-stress.zy,explicit
release,0,1230,True,"[422, 163, 16, 15]",243891,6,412760,6,lib/tests/core/gc-stress.zy,recursive
release,0,2233,True,"[422, 163, 16, 15]",237225,2,466095,6,lib/tests/core/gc-stress.zy,original
release,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,7,lib/tests/core/gc-stress.zy,baseline
release,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,7,lib/tests/core/gc-stress.zy,explicit
release,0,1230,True,"[422, 163, 16, 15]",243891,6,412760,7,lib/tests/core/gc-stress.zy,recursive
release,0,2233,True,"[422, 163, 16, 15]",237225,2,466095,7,lib/tests/core/gc-stress.zy,original
release,0,1672,True,"[422, 163, 16, 15]",237923,2,413727,7,lib/tests/core/gc-stress.zy,jobs
