experiment,profile,run,drop_ns,input_nodes,iterations,lower_ns,native,output_counts,round,source,variant
trim-always-inline,release,0,587715,135,289,4945871,False,"[104, 26, 8, 0]",4,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,613873,135,289,5000421,False,"[104, 26, 8, 0]",5,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,608536,135,289,5247756,False,"[104, 26, 8, 0]",5,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,582415,135,289,4941704,False,"[104, 26, 8, 0]",5,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,598123,135,289,5262552,False,"[104, 26, 8, 0]",5,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,626630,135,289,5241251,False,"[104, 26, 8, 0]",6,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,617253,135,289,5110469,False,"[104, 26, 8, 0]",6,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,581088,135,289,5138033,False,"[104, 26, 8, 0]",6,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,579798,135,289,4966293,False,"[104, 26, 8, 0]",6,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,565618,135,289,4844831,False,"[104, 26, 8, 0]",7,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,581159,135,289,5141955,False,"[104, 26, 8, 0]",7,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,571339,135,289,4923786,False,"[104, 26, 8, 0]",7,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,580283,135,289,5119413,False,"[104, 26, 8, 0]",7,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,560495,135,289,5011581,False,"[104, 26, 8, 0]",8,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,584035,135,289,4831177,False,"[104, 26, 8, 0]",8,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,586110,135,289,5017456,False,"[104, 26, 8, 0]",8,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,633455,135,289,4959504,False,"[104, 26, 8, 0]",8,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,565008,135,289,4892490,False,"[104, 26, 8, 0]",9,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,591650,135,289,5041052,False,"[104, 26, 8, 0]",9,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,594002,135,289,5009673,False,"[104, 26, 8, 0]",9,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,566986,135,289,5042037,False,"[104, 26, 8, 0]",9,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,587155,135,289,4992177,False,"[104, 26, 8, 0]",10,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,577874,135,289,4884705,False,"[104, 26, 8, 0]",10,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,601378,135,289,5327616,False,"[104, 26, 8, 0]",10,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,593543,135,289,5167379,False,"[104, 26, 8, 0]",10,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,598919,135,289,5071880,False,"[104, 26, 8, 0]",11,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,603454,135,289,5161579,False,"[104, 26, 8, 0]",11,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,630792,135,289,5295327,False,"[104, 26, 8, 0]",11,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,632255,135,289,5460296,False,"[104, 26, 8, 0]",11,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,589696,135,289,5162208,False,"[104, 26, 8, 0]",12,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,595964,135,289,5129493,False,"[104, 26, 8, 0]",12,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,615159,135,289,5321378,False,"[104, 26, 8, 0]",12,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,592338,135,289,4898754,False,"[104, 26, 8, 0]",12,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,586787,135,289,4941198,False,"[104, 26, 8, 0]",13,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,574363,135,289,5049549,False,"[104, 26, 8, 0]",13,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,571543,135,289,4929463,False,"[104, 26, 8, 0]",13,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,644967,135,289,5087507,False,"[104, 26, 8, 0]",13,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,605958,135,289,5063628,False,"[104, 26, 8, 0]",14,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,572624,135,289,4931927,False,"[104, 26, 8, 0]",14,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,601961,135,289,5087160,False,"[104, 26, 8, 0]",14,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,573463,135,289,4889861,False,"[104, 26, 8, 0]",14,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,576287,135,289,4991176,False,"[104, 26, 8, 0]",15,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,612081,135,289,5051425,False,"[104, 26, 8, 0]",15,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,567497,135,289,4915296,False,"[104, 26, 8, 0]",15,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,569738,135,289,5032003,False,"[104, 26, 8, 0]",15,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,589326,135,289,5129124,False,"[104, 26, 8, 0]",16,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,563136,135,289,4874252,False,"[104, 26, 8, 0]",16,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,569578,135,289,5015670,False,"[104, 26, 8, 0]",16,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,562362,135,289,4896835,False,"[104, 26, 8, 0]",16,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,605001,135,289,4955575,False,"[104, 26, 8, 0]",17,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,618000,135,289,5315918,False,"[104, 26, 8, 0]",17,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,638919,135,289,5133412,False,"[104, 26, 8, 0]",17,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,603995,135,289,5255381,False,"[104, 26, 8, 0]",17,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,601088,135,289,5208797,False,"[104, 26, 8, 0]",18,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,596825,135,289,5178913,False,"[104, 26, 8, 0]",18,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,594871,135,289,5124966,False,"[104, 26, 8, 0]",18,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,632916,135,289,5175465,False,"[104, 26, 8, 0]",18,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,624340,135,289,5168550,False,"[104, 26, 8, 0]",19,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,615830,135,289,5217834,False,"[104, 26, 8, 0]",19,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,576298,135,289,4885202,False,"[104, 26, 8, 0]",19,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,587709,135,289,5063208,False,"[104, 26, 8, 0]",19,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,600254,135,289,5157859,False,"[104, 26, 8, 0]",20,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,602459,135,289,4894999,False,"[104, 26, 8, 0]",20,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,574502,135,289,5136455,False,"[104, 26, 8, 0]",20,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,574918,135,289,4882039,False,"[104, 26, 8, 0]",20,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,574053,135,289,4928586,False,"[104, 26, 8, 0]",21,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,565888,135,289,4968037,False,"[104, 26, 8, 0]",21,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,579914,135,289,4898170,False,"[104, 26, 8, 0]",21,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,596161,135,289,5169221,False,"[104, 26, 8, 0]",21,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,599456,135,289,5083706,False,"[104, 26, 8, 0]",22,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,571294,135,289,4910074,False,"[104, 26, 8, 0]",22,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,584579,135,289,5062613,False,"[104, 26, 8, 0]",22,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,596040,135,289,5002528,False,"[104, 26, 8, 0]",22,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,577790,135,289,4742167,False,"[104, 26, 8, 0]",23,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,569876,135,289,5004620,False,"[104, 26, 8, 0]",23,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,603716,135,289,5139281,False,"[104, 26, 8, 0]",23,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,607243,135,289,5260671,False,"[104, 26, 8, 0]",23,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,573915,135,289,5117796,False,"[104, 26, 8, 0]",24,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,580244,135,289,5026917,False,"[104, 26, 8, 0]",24,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,590875,135,289,5240706,False,"[104, 26, 8, 0]",24,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,582392,135,289,5060789,False,"[104, 26, 8, 0]",24,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,602821,135,289,5008748,False,"[104, 26, 8, 0]",25,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,588002,135,289,5044591,False,"[104, 26, 8, 0]",25,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,592752,135,289,4957750,False,"[104, 26, 8, 0]",25,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,600173,135,289,5141195,False,"[104, 26, 8, 0]",25,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,593832,135,289,5076166,False,"[104, 26, 8, 0]",26,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,584820,135,289,4928322,False,"[104, 26, 8, 0]",26,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,599333,135,289,5141626,False,"[104, 26, 8, 0]",26,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,591245,135,289,4922171,False,"[104, 26, 8, 0]",26,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,571624,135,289,4910503,False,"[104, 26, 8, 0]",27,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,594075,135,289,5104787,False,"[104, 26, 8, 0]",27,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,595710,135,289,4955658,False,"[104, 26, 8, 0]",27,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,577203,135,289,4986459,False,"[104, 26, 8, 0]",27,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,562677,135,289,5010667,False,"[104, 26, 8, 0]",28,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,566200,135,289,4896749,False,"[104, 26, 8, 0]",28,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,576201,135,289,5091590,False,"[104, 26, 8, 0]",28,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,585704,135,289,4882661,False,"[104, 26, 8, 0]",28,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,593888,135,289,4970340,False,"[104, 26, 8, 0]",29,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,589119,135,289,5033849,False,"[104, 26, 8, 0]",29,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,590578,135,289,4922709,False,"[104, 26, 8, 0]",29,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,598098,135,289,5168949,False,"[104, 26, 8, 0]",29,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,625295,135,289,5449861,False,"[104, 26, 8, 0]",30,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,603713,135,289,5173260,False,"[104, 26, 8, 0]",30,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,607243,135,289,5248378,False,"[104, 26, 8, 0]",30,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,617079,135,289,5127625,False,"[104, 26, 8, 0]",30,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,650125,135,289,5277375,False,"[104, 26, 8, 0]",31,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,676239,135,289,5336718,False,"[104, 26, 8, 0]",31,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,649959,135,289,5158752,False,"[104, 26, 8, 0]",31,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,664368,135,289,5541499,False,"[104, 26, 8, 0]",31,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,667869,135,312,5301828,True,"[97, 25, 8, 9]",0,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,662488,135,312,5086421,True,"[97, 25, 8, 9]",0,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,649915,135,312,5129826,True,"[97, 25, 8, 9]",0,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,615292,135,312,4985264,True,"[97, 25, 8, 9]",0,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,643416,135,312,5008364,True,"[97, 25, 8, 9]",1,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,659041,135,312,5158994,True,"[97, 25, 8, 9]",1,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,616908,135,312,5068588,True,"[97, 25, 8, 9]",1,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,621417,135,312,5109331,True,"[97, 25, 8, 9]",1,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,624287,135,312,5025489,True,"[97, 25, 8, 9]",2,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,641748,135,312,4895262,True,"[97, 25, 8, 9]",2,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,605916,135,312,5099624,True,"[97, 25, 8, 9]",2,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,609663,135,312,4954132,True,"[97, 25, 8, 9]",2,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,631454,135,312,5068174,True,"[97, 25, 8, 9]",3,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,600474,135,312,5084928,True,"[97, 25, 8, 9]",3,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,602953,135,312,4829240,True,"[97, 25, 8, 9]",3,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,590840,135,312,5019709,True,"[97, 25, 8, 9]",3,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,595172,135,312,5050206,True,"[97, 25, 8, 9]",4,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,608003,135,312,5045331,True,"[97, 25, 8, 9]",4,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,637334,135,312,5326546,True,"[97, 25, 8, 9]",4,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,617824,135,312,5031465,True,"[97, 25, 8, 9]",4,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,613015,135,312,4964461,True,"[97, 25, 8, 9]",5,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,626658,135,312,5184337,True,"[97, 25, 8, 9]",5,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,603421,135,312,4983877,True,"[97, 25, 8, 9]",5,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,626536,135,312,5223879,True,"[97, 25, 8, 9]",5,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,646621,135,312,5176960,True,"[97, 25, 8, 9]",6,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,635011,135,312,5174465,True,"[97, 25, 8, 9]",6,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,670289,135,312,5220490,True,"[97, 25, 8, 9]",6,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,615663,135,312,4990423,True,"[97, 25, 8, 9]",6,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,613836,135,312,5027786,True,"[97, 25, 8, 9]",7,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,611877,135,312,4990929,True,"[97, 25, 8, 9]",7,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,619297,135,312,5039672,True,"[97, 25, 8, 9]",7,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,615451,135,312,5090627,True,"[97, 25, 8, 9]",7,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,622669,135,312,5185879,True,"[97, 25, 8, 9]",8,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,621990,135,312,4915797,True,"[97, 25, 8, 9]",8,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,612503,135,312,5050458,True,"[97, 25, 8, 9]",8,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,609570,135,312,5024465,True,"[97, 25, 8, 9]",8,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,591378,135,312,4918292,True,"[97, 25, 8, 9]",9,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,623785,135,312,5030839,True,"[97, 25, 8, 9]",9,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,603466,135,312,5004622,True,"[97, 25, 8, 9]",9,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,606828,135,312,5056677,True,"[97, 25, 8, 9]",9,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,618462,135,312,5033570,True,"[97, 25, 8, 9]",10,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,612883,135,312,5026960,True,"[97, 25, 8, 9]",10,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,640291,135,312,5273169,True,"[97, 25, 8, 9]",10,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,638008,135,312,5114712,True,"[97, 25, 8, 9]",10,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,737491,135,312,5228583,True,"[97, 25, 8, 9]",11,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,642988,135,312,5146704,True,"[97, 25, 8, 9]",11,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,626368,135,312,5089888,True,"[97, 25, 8, 9]",11,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,599454,135,312,5037743,True,"[97, 25, 8, 9]",11,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,607821,135,312,5030681,True,"[97, 25, 8, 9]",12,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,707206,135,312,5190179,True,"[97, 25, 8, 9]",12,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,641609,135,312,5115286,True,"[97, 25, 8, 9]",12,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,652458,135,312,5105417,True,"[97, 25, 8, 9]",12,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,646914,135,312,5089905,True,"[97, 25, 8, 9]",13,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,612877,135,312,5087260,True,"[97, 25, 8, 9]",13,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,626127,135,312,4997168,True,"[97, 25, 8, 9]",13,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,619705,135,312,5088921,True,"[97, 25, 8, 9]",13,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,618827,135,312,5078875,True,"[97, 25, 8, 9]",14,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,606879,135,312,4966663,True,"[97, 25, 8, 9]",14,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,626333,135,312,5067157,True,"[97, 25, 8, 9]",14,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,626328,135,312,5014714,True,"[97, 25, 8, 9]",14,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,615538,135,312,4987591,True,"[97, 25, 8, 9]",15,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,612754,135,312,5046883,True,"[97, 25, 8, 9]",15,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,612636,135,312,4977750,True,"[97, 25, 8, 9]",15,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,602462,135,312,5057627,True,"[97, 25, 8, 9]",15,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,588544,135,312,5076623,True,"[97, 25, 8, 9]",16,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,601214,135,312,4958545,True,"[97, 25, 8, 9]",16,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,612951,135,312,5042573,True,"[97, 25, 8, 9]",16,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,612918,135,312,5031460,True,"[97, 25, 8, 9]",16,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,646125,135,312,5241281,True,"[97, 25, 8, 9]",17,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,634580,135,312,5198760,True,"[97, 25, 8, 9]",17,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,610164,135,312,5004838,True,"[97, 25, 8, 9]",17,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,613701,135,312,5102660,True,"[97, 25, 8, 9]",17,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,606496,135,312,5070038,True,"[97, 25, 8, 9]",18,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,627502,135,312,5092744,True,"[97, 25, 8, 9]",18,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,630793,135,312,5178865,True,"[97, 25, 8, 9]",18,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,597711,135,312,5031413,True,"[97, 25, 8, 9]",18,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,617254,135,312,5080830,True,"[97, 25, 8, 9]",19,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,617245,135,312,5104960,True,"[97, 25, 8, 9]",19,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,610415,135,312,5009964,True,"[97, 25, 8, 9]",19,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,621090,135,312,5083662,True,"[97, 25, 8, 9]",19,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,618125,135,312,5067660,True,"[97, 25, 8, 9]",20,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,607001,135,312,4982330,True,"[97, 25, 8, 9]",20,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,613587,135,312,5028620,True,"[97, 25, 8, 9]",20,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,618715,135,312,4982116,True,"[97, 25, 8, 9]",20,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,611295,135,312,5018454,True,"[97, 25, 8, 9]",21,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,626465,135,312,5148411,True,"[97, 25, 8, 9]",21,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,611173,135,312,5006629,True,"[97, 25, 8, 9]",21,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,600546,135,312,5036755,True,"[97, 25, 8, 9]",21,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,631115,135,312,5034712,True,"[97, 25, 8, 9]",22,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,620329,135,312,5048115,True,"[97, 25, 8, 9]",22,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,604461,135,312,5010612,True,"[97, 25, 8, 9]",22,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,615876,135,312,4966075,True,"[97, 25, 8, 9]",22,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,612295,135,312,5030925,True,"[97, 25, 8, 9]",23,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,644001,135,312,5293585,True,"[97, 25, 8, 9]",23,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,646804,135,312,5222080,True,"[97, 25, 8, 9]",23,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,638244,135,312,5244588,True,"[97, 25, 8, 9]",23,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,643128,135,312,5111722,True,"[97, 25, 8, 9]",24,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,634873,135,312,5059407,True,"[97, 25, 8, 9]",24,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,626128,135,312,5111248,True,"[97, 25, 8, 9]",24,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,625789,135,312,5213091,True,"[97, 25, 8, 9]",24,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,626574,135,312,5238046,True,"[97, 25, 8, 9]",25,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,636847,135,312,5285626,True,"[97, 25, 8, 9]",25,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,639955,135,312,5042246,True,"[97, 25, 8, 9]",25,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,633984,135,312,5182382,True,"[97, 25, 8, 9]",25,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,625041,135,312,5131691,True,"[97, 25, 8, 9]",26,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,621997,135,312,5071039,True,"[97, 25, 8, 9]",26,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,618912,135,312,5142423,True,"[97, 25, 8, 9]",26,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,602415,135,312,4959175,True,"[97, 25, 8, 9]",26,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,605168,135,312,5006952,True,"[97, 25, 8, 9]",27,lib/tests/core/native-frames.zy,trim_always_inline
trim-always-inline,release,0,604293,135,312,5058582,True,"[97, 25, 8, 9]",27,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,612328,135,312,4995000,True,"[97, 25, 8, 9]",27,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,621921,135,312,5070389,True,"[97, 25, 8, 9]",27,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,609755,135,312,5097423,True,"[97, 25, 8, 9]",28,lib/tests/core/native-frames.zy,baseline
trim-always-inline,release,0,619495,135,312,5054748,True,"[97, 25, 8, 9]",28,lib/tests/core/native-frames.zy,trim
trim-always-inline,release,0,637960,135,312,5058288,True,"[97, 25, 8, 9]",28,lib/tests/core/native-frames.zy,always_inline
trim-always-inline,release,0,634368,135,312,5164299,True,"[97, 25, 8, 9]",28,lib/tests/core/native-frames.zy,trim_always_inline
