experiment,profile,run,drop_ns,input_nodes,iterations,lower_ns,native,output_counts,round,source,variant
selected,release,0,689073,131,296,5361082,False,"[93, 26, 7, 0]",23,lib/tests/builtin/host-return.zy,trim
selected,release,0,686457,131,296,5422657,False,"[93, 26, 7, 0]",23,lib/tests/builtin/host-return.zy,direct
selected,release,0,670786,131,296,5320456,False,"[93, 26, 7, 0]",24,lib/tests/builtin/host-return.zy,baseline
selected,release,0,646505,131,296,5187916,False,"[93, 26, 7, 0]",24,lib/tests/builtin/host-return.zy,trim
selected,release,0,668159,131,296,5114674,False,"[93, 26, 7, 0]",24,lib/tests/builtin/host-return.zy,direct
selected,release,0,629710,131,296,4887326,False,"[93, 26, 7, 0]",24,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,643794,131,296,5139658,False,"[93, 26, 7, 0]",25,lib/tests/builtin/host-return.zy,trim
selected,release,0,626328,131,296,5119459,False,"[93, 26, 7, 0]",25,lib/tests/builtin/host-return.zy,direct
selected,release,0,642628,131,296,5070622,False,"[93, 26, 7, 0]",25,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,626172,131,296,5205085,False,"[93, 26, 7, 0]",25,lib/tests/builtin/host-return.zy,baseline
selected,release,0,633209,131,296,4993293,False,"[93, 26, 7, 0]",26,lib/tests/builtin/host-return.zy,direct
selected,release,0,632462,131,296,4907624,False,"[93, 26, 7, 0]",26,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,633829,131,296,5180095,False,"[93, 26, 7, 0]",26,lib/tests/builtin/host-return.zy,baseline
selected,release,0,627955,131,296,5201704,False,"[93, 26, 7, 0]",26,lib/tests/builtin/host-return.zy,trim
selected,release,0,640217,131,296,4871919,False,"[93, 26, 7, 0]",27,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,678503,131,296,5289575,False,"[93, 26, 7, 0]",27,lib/tests/builtin/host-return.zy,baseline
selected,release,0,639915,131,296,5242744,False,"[93, 26, 7, 0]",27,lib/tests/builtin/host-return.zy,trim
selected,release,0,635245,131,296,5127804,False,"[93, 26, 7, 0]",27,lib/tests/builtin/host-return.zy,direct
selected,release,0,640712,131,296,5113999,False,"[93, 26, 7, 0]",28,lib/tests/builtin/host-return.zy,baseline
selected,release,0,669072,131,296,5220341,False,"[93, 26, 7, 0]",28,lib/tests/builtin/host-return.zy,trim
selected,release,0,601207,131,296,4895294,False,"[93, 26, 7, 0]",28,lib/tests/builtin/host-return.zy,direct
selected,release,0,637299,131,296,4850034,False,"[93, 26, 7, 0]",28,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,634996,131,296,5143123,False,"[93, 26, 7, 0]",29,lib/tests/builtin/host-return.zy,trim
selected,release,0,601251,131,296,4887959,False,"[93, 26, 7, 0]",29,lib/tests/builtin/host-return.zy,direct
selected,release,0,615288,131,296,4840294,False,"[93, 26, 7, 0]",29,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,648331,131,296,5303420,False,"[93, 26, 7, 0]",29,lib/tests/builtin/host-return.zy,baseline
selected,release,0,740073,131,296,5454366,False,"[93, 26, 7, 0]",30,lib/tests/builtin/host-return.zy,direct
selected,release,0,639427,131,296,4935535,False,"[93, 26, 7, 0]",30,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,629915,131,296,5104496,False,"[93, 26, 7, 0]",30,lib/tests/builtin/host-return.zy,baseline
selected,release,0,634292,131,296,5129577,False,"[93, 26, 7, 0]",30,lib/tests/builtin/host-return.zy,trim
selected,release,0,681082,131,296,5059416,False,"[93, 26, 7, 0]",31,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,638053,131,296,5238841,False,"[93, 26, 7, 0]",31,lib/tests/builtin/host-return.zy,baseline
selected,release,0,632205,131,296,5166207,False,"[93, 26, 7, 0]",31,lib/tests/builtin/host-return.zy,trim
selected,release,0,635588,131,296,5061416,False,"[93, 26, 7, 0]",31,lib/tests/builtin/host-return.zy,direct
selected,release,0,678065,131,374,4883954,True,"[66, 24, 7, 8]",0,lib/tests/builtin/host-return.zy,baseline
selected,release,0,693463,131,374,4792412,True,"[66, 24, 7, 8]",0,lib/tests/builtin/host-return.zy,trim
selected,release,0,750817,131,374,4952428,True,"[66, 24, 7, 8]",0,lib/tests/builtin/host-return.zy,direct
selected,release,0,667590,131,374,4693296,True,"[66, 24, 7, 8]",0,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,671078,131,374,4783253,True,"[66, 24, 7, 8]",1,lib/tests/builtin/host-return.zy,trim
selected,release,0,674678,131,374,4811119,True,"[66, 24, 7, 8]",1,lib/tests/builtin/host-return.zy,direct
selected,release,0,675912,131,374,4651079,True,"[66, 24, 7, 8]",1,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,666213,131,374,4884363,True,"[66, 24, 7, 8]",1,lib/tests/builtin/host-return.zy,baseline
selected,release,0,662706,131,374,4802298,True,"[66, 24, 7, 8]",2,lib/tests/builtin/host-return.zy,direct
selected,release,0,669510,131,374,4742877,True,"[66, 24, 7, 8]",2,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,681376,131,374,4949958,True,"[66, 24, 7, 8]",2,lib/tests/builtin/host-return.zy,baseline
selected,release,0,708671,131,374,5152872,True,"[66, 24, 7, 8]",2,lib/tests/builtin/host-return.zy,trim
selected,release,0,651700,131,374,4710003,True,"[66, 24, 7, 8]",3,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,685088,131,374,4879286,True,"[66, 24, 7, 8]",3,lib/tests/builtin/host-return.zy,baseline
selected,release,0,636963,131,374,4803166,True,"[66, 24, 7, 8]",3,lib/tests/builtin/host-return.zy,trim
selected,release,0,648969,131,374,4950748,True,"[66, 24, 7, 8]",3,lib/tests/builtin/host-return.zy,direct
selected,release,0,673335,131,374,4884206,True,"[66, 24, 7, 8]",4,lib/tests/builtin/host-return.zy,baseline
selected,release,0,604262,131,374,4752663,True,"[66, 24, 7, 8]",4,lib/tests/builtin/host-return.zy,trim
selected,release,0,629042,131,374,4728947,True,"[66, 24, 7, 8]",4,lib/tests/builtin/host-return.zy,direct
selected,release,0,663118,131,374,4707749,True,"[66, 24, 7, 8]",4,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,652682,131,374,4737031,True,"[66, 24, 7, 8]",5,lib/tests/builtin/host-return.zy,trim
selected,release,0,642295,131,374,4773464,True,"[66, 24, 7, 8]",5,lib/tests/builtin/host-return.zy,direct
selected,release,0,660283,131,374,4635335,True,"[66, 24, 7, 8]",5,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,667426,131,374,4823120,True,"[66, 24, 7, 8]",5,lib/tests/builtin/host-return.zy,baseline
selected,release,0,635263,131,374,4836161,True,"[66, 24, 7, 8]",6,lib/tests/builtin/host-return.zy,direct
selected,release,0,660585,131,374,4683586,True,"[66, 24, 7, 8]",6,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,641172,131,374,4904164,True,"[66, 24, 7, 8]",6,lib/tests/builtin/host-return.zy,baseline
selected,release,0,621881,131,374,4759338,True,"[66, 24, 7, 8]",6,lib/tests/builtin/host-return.zy,trim
selected,release,0,624330,131,374,4642218,True,"[66, 24, 7, 8]",7,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,672873,131,374,4900419,True,"[66, 24, 7, 8]",7,lib/tests/builtin/host-return.zy,baseline
selected,release,0,719127,131,374,5091703,True,"[66, 24, 7, 8]",7,lib/tests/builtin/host-return.zy,trim
selected,release,0,650870,131,374,4926518,True,"[66, 24, 7, 8]",7,lib/tests/builtin/host-return.zy,direct
selected,release,0,661913,131,374,5103457,True,"[66, 24, 7, 8]",8,lib/tests/builtin/host-return.zy,baseline
selected,release,0,719012,131,374,4845667,True,"[66, 24, 7, 8]",8,lib/tests/builtin/host-return.zy,trim
selected,release,0,666304,131,374,4820943,True,"[66, 24, 7, 8]",8,lib/tests/builtin/host-return.zy,direct
selected,release,0,643504,131,374,4674433,True,"[66, 24, 7, 8]",8,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,659285,131,374,4816656,True,"[66, 24, 7, 8]",9,lib/tests/builtin/host-return.zy,trim
selected,release,0,675242,131,374,4824959,True,"[66, 24, 7, 8]",9,lib/tests/builtin/host-return.zy,direct
selected,release,0,662169,131,374,4700205,True,"[66, 24, 7, 8]",9,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,626667,131,374,4844527,True,"[66, 24, 7, 8]",9,lib/tests/builtin/host-return.zy,baseline
selected,release,0,647299,131,374,4896246,True,"[66, 24, 7, 8]",10,lib/tests/builtin/host-return.zy,direct
selected,release,0,729789,131,374,5323218,True,"[66, 24, 7, 8]",10,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,684451,131,374,4928993,True,"[66, 24, 7, 8]",10,lib/tests/builtin/host-return.zy,baseline
selected,release,0,707216,131,374,5050867,True,"[66, 24, 7, 8]",10,lib/tests/builtin/host-return.zy,trim
selected,release,0,664284,131,374,4696500,True,"[66, 24, 7, 8]",11,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,659285,131,374,4903364,True,"[66, 24, 7, 8]",11,lib/tests/builtin/host-return.zy,baseline
selected,release,0,644662,131,374,4812120,True,"[66, 24, 7, 8]",11,lib/tests/builtin/host-return.zy,trim
selected,release,0,693197,131,374,5001959,True,"[66, 24, 7, 8]",11,lib/tests/builtin/host-return.zy,direct
selected,release,0,668740,131,374,4962880,True,"[66, 24, 7, 8]",12,lib/tests/builtin/host-return.zy,baseline
selected,release,0,616495,131,374,4733187,True,"[66, 24, 7, 8]",12,lib/tests/builtin/host-return.zy,trim
selected,release,0,659285,131,374,4821425,True,"[66, 24, 7, 8]",12,lib/tests/builtin/host-return.zy,direct
selected,release,0,679789,131,374,4840951,True,"[66, 24, 7, 8]",12,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,660383,131,374,4797833,True,"[66, 24, 7, 8]",13,lib/tests/builtin/host-return.zy,trim
selected,release,0,671374,131,374,4826330,True,"[66, 24, 7, 8]",13,lib/tests/builtin/host-return.zy,direct
selected,release,0,667837,131,374,4698755,True,"[66, 24, 7, 8]",13,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,659671,131,374,4889242,True,"[66, 24, 7, 8]",13,lib/tests/builtin/host-return.zy,baseline
selected,release,0,658337,131,374,4824348,True,"[66, 24, 7, 8]",14,lib/tests/builtin/host-return.zy,direct
selected,release,0,661911,131,374,4656873,True,"[66, 24, 7, 8]",14,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,680481,131,374,4874051,True,"[66, 24, 7, 8]",14,lib/tests/builtin/host-return.zy,baseline
selected,release,0,680928,131,374,4834929,True,"[66, 24, 7, 8]",14,lib/tests/builtin/host-return.zy,trim
selected,release,0,644748,131,374,4612876,True,"[66, 24, 7, 8]",15,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,646288,131,374,4891600,True,"[66, 24, 7, 8]",15,lib/tests/builtin/host-return.zy,baseline
selected,release,0,648669,131,374,4811251,True,"[66, 24, 7, 8]",15,lib/tests/builtin/host-return.zy,trim
selected,release,0,647197,131,374,4822732,True,"[66, 24, 7, 8]",15,lib/tests/builtin/host-return.zy,direct
selected,release,0,703798,131,374,5299692,True,"[66, 24, 7, 8]",16,lib/tests/builtin/host-return.zy,baseline
selected,release,0,718251,131,374,5324967,True,"[66, 24, 7, 8]",16,lib/tests/builtin/host-return.zy,trim
selected,release,0,723083,131,374,4938380,True,"[66, 24, 7, 8]",16,lib/tests/builtin/host-return.zy,direct
selected,release,0,631667,131,374,4618295,True,"[66, 24, 7, 8]",16,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,685797,131,374,4816291,True,"[66, 24, 7, 8]",17,lib/tests/builtin/host-return.zy,trim
selected,release,0,641714,131,374,4896781,True,"[66, 24, 7, 8]",17,lib/tests/builtin/host-return.zy,direct
selected,release,0,650034,131,374,4790785,True,"[66, 24, 7, 8]",17,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,630506,131,374,4861373,True,"[66, 24, 7, 8]",17,lib/tests/builtin/host-return.zy,baseline
selected,release,0,645833,131,374,4792674,True,"[66, 24, 7, 8]",18,lib/tests/builtin/host-return.zy,direct
selected,release,0,668947,131,374,4600968,True,"[66, 24, 7, 8]",18,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,683750,131,374,4957705,True,"[66, 24, 7, 8]",18,lib/tests/builtin/host-return.zy,baseline
selected,release,0,641042,131,374,4786625,True,"[66, 24, 7, 8]",18,lib/tests/builtin/host-return.zy,trim
selected,release,0,665454,131,374,4684664,True,"[66, 24, 7, 8]",19,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,642261,131,374,4927202,True,"[66, 24, 7, 8]",19,lib/tests/builtin/host-return.zy,baseline
selected,release,0,673080,131,374,4895035,True,"[66, 24, 7, 8]",19,lib/tests/builtin/host-return.zy,trim
selected,release,0,649957,131,374,4896475,True,"[66, 24, 7, 8]",19,lib/tests/builtin/host-return.zy,direct
selected,release,0,652998,131,374,4829758,True,"[66, 24, 7, 8]",20,lib/tests/builtin/host-return.zy,baseline
selected,release,0,644912,131,374,4744327,True,"[66, 24, 7, 8]",20,lib/tests/builtin/host-return.zy,trim
selected,release,0,655002,131,374,4846705,True,"[66, 24, 7, 8]",20,lib/tests/builtin/host-return.zy,direct
selected,release,0,649091,131,374,4673366,True,"[66, 24, 7, 8]",20,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,667205,131,374,4893167,True,"[66, 24, 7, 8]",21,lib/tests/builtin/host-return.zy,trim
selected,release,0,662496,131,374,4813032,True,"[66, 24, 7, 8]",21,lib/tests/builtin/host-return.zy,direct
selected,release,0,653717,131,374,4673710,True,"[66, 24, 7, 8]",21,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,650703,131,374,4872826,True,"[66, 24, 7, 8]",21,lib/tests/builtin/host-return.zy,baseline
selected,release,0,644542,131,374,4785874,True,"[66, 24, 7, 8]",22,lib/tests/builtin/host-return.zy,direct
selected,release,0,677297,131,374,4815882,True,"[66, 24, 7, 8]",22,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,670587,131,374,4923663,True,"[66, 24, 7, 8]",22,lib/tests/builtin/host-return.zy,baseline
selected,release,0,636089,131,374,4813587,True,"[66, 24, 7, 8]",22,lib/tests/builtin/host-return.zy,trim
selected,release,0,664869,131,374,4707428,True,"[66, 24, 7, 8]",23,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,667547,131,374,4992001,True,"[66, 24, 7, 8]",23,lib/tests/builtin/host-return.zy,baseline
selected,release,0,670962,131,374,4822012,True,"[66, 24, 7, 8]",23,lib/tests/builtin/host-return.zy,trim
selected,release,0,668010,131,374,4861252,True,"[66, 24, 7, 8]",23,lib/tests/builtin/host-return.zy,direct
selected,release,0,653418,131,374,4774597,True,"[66, 24, 7, 8]",24,lib/tests/builtin/host-return.zy,baseline
selected,release,0,673215,131,374,4816491,True,"[66, 24, 7, 8]",24,lib/tests/builtin/host-return.zy,trim
selected,release,0,639418,131,374,4838708,True,"[66, 24, 7, 8]",24,lib/tests/builtin/host-return.zy,direct
selected,release,0,651588,131,374,4583833,True,"[66, 24, 7, 8]",24,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,625652,131,374,4829462,True,"[66, 24, 7, 8]",25,lib/tests/builtin/host-return.zy,trim
selected,release,0,632163,131,374,4792662,True,"[66, 24, 7, 8]",25,lib/tests/builtin/host-return.zy,direct
selected,release,0,657530,131,374,4577754,True,"[66, 24, 7, 8]",25,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,668485,131,374,4899297,True,"[66, 24, 7, 8]",25,lib/tests/builtin/host-return.zy,baseline
selected,release,0,671825,131,374,4828425,True,"[66, 24, 7, 8]",26,lib/tests/builtin/host-return.zy,direct
selected,release,0,655387,131,374,4712294,True,"[66, 24, 7, 8]",26,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,687623,131,374,4883080,True,"[66, 24, 7, 8]",26,lib/tests/builtin/host-return.zy,baseline
selected,release,0,669321,131,374,4763417,True,"[66, 24, 7, 8]",26,lib/tests/builtin/host-return.zy,trim
selected,release,0,629660,131,374,4575499,True,"[66, 24, 7, 8]",27,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,636969,131,374,4824245,True,"[66, 24, 7, 8]",27,lib/tests/builtin/host-return.zy,baseline
selected,release,0,642276,131,374,4730527,True,"[66, 24, 7, 8]",27,lib/tests/builtin/host-return.zy,trim
selected,release,0,638247,131,374,4886707,True,"[66, 24, 7, 8]",27,lib/tests/builtin/host-return.zy,direct
selected,release,0,630878,131,374,4824500,True,"[66, 24, 7, 8]",28,lib/tests/builtin/host-return.zy,baseline
selected,release,0,644454,131,374,4763853,True,"[66, 24, 7, 8]",28,lib/tests/builtin/host-return.zy,trim
selected,release,0,679491,131,374,5018180,True,"[66, 24, 7, 8]",28,lib/tests/builtin/host-return.zy,direct
selected,release,0,650578,131,374,4710200,True,"[66, 24, 7, 8]",28,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,688535,131,374,4806717,True,"[66, 24, 7, 8]",29,lib/tests/builtin/host-return.zy,trim
selected,release,0,662874,131,374,4854468,True,"[66, 24, 7, 8]",29,lib/tests/builtin/host-return.zy,direct
selected,release,0,629798,131,374,4625138,True,"[66, 24, 7, 8]",29,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,673128,131,374,4883082,True,"[66, 24, 7, 8]",29,lib/tests/builtin/host-return.zy,baseline
selected,release,0,654480,131,374,4867753,True,"[66, 24, 7, 8]",30,lib/tests/builtin/host-return.zy,direct
selected,release,0,646209,131,374,4855907,True,"[66, 24, 7, 8]",30,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,646324,131,374,5024328,True,"[66, 24, 7, 8]",30,lib/tests/builtin/host-return.zy,baseline
selected,release,0,631586,131,374,4807362,True,"[66, 24, 7, 8]",30,lib/tests/builtin/host-return.zy,trim
selected,release,0,650029,131,374,4651203,True,"[66, 24, 7, 8]",31,lib/tests/builtin/host-return.zy,trim_direct
selected,release,0,630960,131,374,4824699,True,"[66, 24, 7, 8]",31,lib/tests/builtin/host-return.zy,baseline
selected,release,0,652746,131,374,4783963,True,"[66, 24, 7, 8]",31,lib/tests/builtin/host-return.zy,trim
selected,release,0,650576,131,374,4894960,True,"[66, 24, 7, 8]",31,lib/tests/builtin/host-return.zy,direct
selected,release,0,619835,692,47,4865999,False,"[525, 160, 38, 0]",0,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,682668,692,47,4993915,False,"[525, 160, 38, 0]",0,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,638750,692,47,4829291,False,"[525, 160, 38, 0]",0,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,582913,692,47,4623457,False,"[525, 160, 38, 0]",0,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,565707,692,47,4694249,False,"[525, 160, 38, 0]",1,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,615629,692,47,4655417,False,"[525, 160, 38, 0]",1,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,589544,692,47,4886792,False,"[525, 160, 38, 0]",1,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,638832,692,47,5043625,False,"[525, 160, 38, 0]",1,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,623459,692,47,4758378,False,"[525, 160, 38, 0]",2,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,609290,692,47,4639791,False,"[525, 160, 38, 0]",2,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,608294,692,47,5000290,False,"[525, 160, 38, 0]",2,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,592918,692,47,4876624,False,"[525, 160, 38, 0]",2,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,572123,692,47,4688210,False,"[525, 160, 38, 0]",3,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,636960,692,47,5047499,False,"[525, 160, 38, 0]",3,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,598751,692,47,4965538,False,"[525, 160, 38, 0]",3,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,586832,692,47,4795289,False,"[525, 160, 38, 0]",3,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,600915,692,47,4873625,False,"[525, 160, 38, 0]",4,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,591833,692,47,4936378,False,"[525, 160, 38, 0]",4,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,576790,692,47,4780419,False,"[525, 160, 38, 0]",4,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,581542,692,47,4618873,False,"[525, 160, 38, 0]",4,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,591958,692,47,4824958,False,"[525, 160, 38, 0]",5,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,583793,692,47,4587582,False,"[525, 160, 38, 0]",5,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,590416,692,47,4638834,False,"[525, 160, 38, 0]",5,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,616044,692,47,4947375,False,"[525, 160, 38, 0]",5,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,598548,692,47,4667245,False,"[525, 160, 38, 0]",6,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,575084,692,47,4706914,False,"[525, 160, 38, 0]",6,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,564832,692,47,4799624,False,"[525, 160, 38, 0]",6,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,582998,692,47,4724625,False,"[525, 160, 38, 0]",6,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,647997,692,47,4806127,False,"[525, 160, 38, 0]",7,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,645292,692,47,5131125,False,"[525, 160, 38, 0]",7,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,642584,692,47,4902002,False,"[525, 160, 38, 0]",7,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,566411,692,47,4607625,False,"[525, 160, 38, 0]",7,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,621496,692,47,4920165,False,"[525, 160, 38, 0]",8,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,601002,692,47,4790377,False,"[525, 160, 38, 0]",8,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,705662,692,47,5476545,False,"[525, 160, 38, 0]",8,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,625872,692,47,4704918,False,"[525, 160, 38, 0]",8,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,637832,692,47,4906836,False,"[525, 160, 38, 0]",9,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,600000,692,47,4721828,False,"[525, 160, 38, 0]",9,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,620374,692,47,4754627,False,"[525, 160, 38, 0]",9,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,616411,692,47,4975375,False,"[525, 160, 38, 0]",9,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,573419,692,47,4734047,False,"[525, 160, 38, 0]",10,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,613206,692,47,4699962,False,"[525, 160, 38, 0]",10,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,590040,692,47,4821292,False,"[525, 160, 38, 0]",10,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,586248,692,47,4952752,False,"[525, 160, 38, 0]",10,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,595708,692,47,4692586,False,"[525, 160, 38, 0]",11,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,646879,692,47,4883042,False,"[525, 160, 38, 0]",11,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,603837,692,47,4818659,False,"[525, 160, 38, 0]",11,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,580164,692,47,4622292,False,"[525, 160, 38, 0]",11,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,585414,692,47,4808253,False,"[525, 160, 38, 0]",12,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,580416,692,47,4780878,False,"[525, 160, 38, 0]",12,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,555958,692,47,4694626,False,"[525, 160, 38, 0]",12,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,569454,692,47,4712996,False,"[525, 160, 38, 0]",12,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,595583,692,47,4786291,False,"[525, 160, 38, 0]",13,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,584085,692,47,4736206,False,"[525, 160, 38, 0]",13,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,570999,692,47,4605542,False,"[525, 160, 38, 0]",13,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,611707,692,47,4902622,False,"[525, 160, 38, 0]",13,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,550500,692,47,4687709,False,"[525, 160, 38, 0]",14,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,571880,692,47,4705745,False,"[525, 160, 38, 0]",14,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,642786,692,47,4945669,False,"[525, 160, 38, 0]",14,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,632250,692,47,4906707,False,"[525, 160, 38, 0]",14,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,626252,692,47,4936708,False,"[525, 160, 38, 0]",15,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,928710,692,47,8352667,False,"[525, 160, 38, 0]",15,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,976372,692,47,6568212,False,"[525, 160, 38, 0]",15,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,781539,692,47,5750541,False,"[525, 160, 38, 0]",15,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,677129,692,47,5101583,False,"[525, 160, 38, 0]",16,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,616049,692,47,4999790,False,"[525, 160, 38, 0]",16,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,602579,692,47,4810205,False,"[525, 160, 38, 0]",16,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,569538,692,47,4741958,False,"[525, 160, 38, 0]",16,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,571331,692,47,4979045,False,"[525, 160, 38, 0]",17,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,620832,692,47,4856039,False,"[525, 160, 38, 0]",17,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,619291,692,47,4667502,False,"[525, 160, 38, 0]",17,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,652749,692,47,4914704,False,"[525, 160, 38, 0]",17,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,640047,692,47,4830584,False,"[525, 160, 38, 0]",18,lib/tests/builtin/host-runtime.zy,direct
selected,release,0,581418,692,47,4719332,False,"[525, 160, 38, 0]",18,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,623833,692,47,4879663,False,"[525, 160, 38, 0]",18,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,600711,692,47,4724834,False,"[525, 160, 38, 0]",18,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,643165,692,47,4677499,False,"[525, 160, 38, 0]",19,lib/tests/builtin/host-runtime.zy,trim_direct
selected,release,0,624877,692,47,4908456,False,"[525, 160, 38, 0]",19,lib/tests/builtin/host-runtime.zy,baseline
selected,release,0,595794,692,47,4890913,False,"[525, 160, 38, 0]",19,lib/tests/builtin/host-runtime.zy,trim
selected,release,0,579456,692,47,4564292,False,"[525, 160, 38, 0]",19,lib/tests/builtin/host-runtime.zy,direct
